arquivo,classe,split_origem,largura_px,altura_px,modo_cor,canais,formato,bytes,no_repositorio,origem_hf
assets/ecg/treino/normal/Normal(34).jpg,normal,treino,227,227,RGB,3,JPEG,41067,sim,data/train/normal/Normal(34).jpg
assets/ecg/treino/normal/Normal(35).jpg,normal,treino,227,227,RGB,3,JPEG,41463,sim,data/train/normal/Normal(35).jpg
assets/ecg/treino/normal/Normal(36).jpg,normal,treino,227,227,RGB,3,JPEG,41372,sim,data/train/normal/Normal(36).jpg
assets/ecg/treino/normal/Normal(37).jpg,normal,treino,227,227,RGB,3,JPEG,41669,sim,data/train/normal/Normal(37).jpg
assets/ecg/treino/normal/Normal(38).jpg,normal,treino,227,227,RGB,3,JPEG,41833,sim,data/train/normal/Normal(38).jpg
assets/ecg/treino/normal/Normal(39).jpg,normal,treino,227,227,RGB,3,JPEG,41847,sim,data/train/normal/Normal(39).jpg
assets/ecg/treino/normal/Normal(4).jpg,normal,treino,227,227,RGB,3,JPEG,40674,sim,data/train/normal/Normal(4).jpg
assets/ecg/treino/normal/Normal(40).jpg,normal,treino,227,227,RGB,3,JPEG,42918,sim,data/train/normal/Normal(40).jpg
assets/ecg/treino/normal/Normal(41).jpg,normal,treino,227,227,RGB,3,JPEG,44320,sim,data/train/normal/Normal(41).jpg
assets/ecg/treino/normal/Normal(42).jpg,normal,treino,227,227,RGB,3,JPEG,43256,sim,data/train/normal/Normal(42).jpg
assets/ecg/treino/normal/Normal(43).jpg,normal,treino,227,227,RGB,3,JPEG,44028,sim,data/train/normal/Normal(43).jpg
assets/ecg/treino/normal/Normal(44).jpg,normal,treino,227,227,RGB,3,JPEG,43910,sim,data/train/normal/Normal(44).jpg
assets/ecg/treino/normal/Normal(45).jpg,normal,treino,227,227,RGB,3,JPEG,44417,sim,data/train/normal/Normal(45).jpg
assets/ecg/treino/normal/Normal(46).jpg,normal,treino,227,227,RGB,3,JPEG,44770,sim,data/train/normal/Normal(46).jpg
assets/ecg/treino/normal/Normal(47).jpg,normal,treino,227,227,RGB,3,JPEG,44044,sim,data/train/normal/Normal(47).jpg
assets/ecg/treino/normal/Normal(48).jpg,normal,treino,227,227,RGB,3,JPEG,44341,sim,data/train/normal/Normal(48).jpg
assets/ecg/treino/normal/Normal(49).jpg,normal,treino,227,227,RGB,3,JPEG,44515,sim,data/train/normal/Normal(49).jpg
assets/ecg/treino/normal/Normal(5).jpg,normal,treino,227,227,RGB,3,JPEG,41782,sim,data/train/normal/Normal(5).jpg
assets/ecg/treino/normal/Normal(50).jpg,normal,treino,227,227,RGB,3,JPEG,43599,sim,data/train/normal/Normal(50).jpg
assets/ecg/treino/normal/Normal(51).jpg,normal,treino,227,227,RGB,3,JPEG,44783,sim,data/train/normal/Normal(51).jpg
assets/ecg/treino/normal/Normal(52).jpg,normal,treino,227,227,RGB,3,JPEG,43915,sim,data/train/normal/Normal(52).jpg
assets/ecg/treino/normal/Normal(53).jpg,normal,treino,227,227,RGB,3,JPEG,42715,sim,data/train/normal/Normal(53).jpg
assets/ecg/treino/normal/Normal(54).jpg,normal,treino,227,227,RGB,3,JPEG,43979,sim,data/train/normal/Normal(54).jpg
assets/ecg/treino/normal/Normal(55).jpg,normal,treino,227,227,RGB,3,JPEG,42309,sim,data/train/normal/Normal(55).jpg
assets/ecg/treino/normal/Normal(56).jpg,normal,treino,227,227,RGB,3,JPEG,40713,sim,data/train/normal/Normal(56).jpg
assets/ecg/treino/normal/Normal(57).jpg,normal,treino,227,227,RGB,3,JPEG,41759,sim,data/train/normal/Normal(57).jpg
assets/ecg/treino/normal/Normal(58).jpg,normal,treino,227,227,RGB,3,JPEG,42198,sim,data/train/normal/Normal(58).jpg
assets/ecg/treino/normal/Normal(59).jpg,normal,treino,227,227,RGB,3,JPEG,41933,sim,data/train/normal/Normal(59).jpg
assets/ecg/treino/normal/Normal(6).jpg,normal,treino,227,227,RGB,3,JPEG,40934,sim,data/train/normal/Normal(6).jpg
assets/ecg/treino/normal/Normal(60).jpg,normal,treino,227,227,RGB,3,JPEG,41513,sim,data/train/normal/Normal(60).jpg
assets/ecg/treino/normal/Normal(61).jpg,normal,treino,227,227,RGB,3,JPEG,42078,sim,data/train/normal/Normal(61).jpg
assets/ecg/treino/normal/Normal(62).jpg,normal,treino,227,227,RGB,3,JPEG,40602,sim,data/train/normal/Normal(62).jpg
assets/ecg/treino/normal/Normal(63).jpg,normal,treino,227,227,RGB,3,JPEG,41744,sim,data/train/normal/Normal(63).jpg
assets/ecg/treino/normal/Normal(64).jpg,normal,treino,227,227,RGB,3,JPEG,41617,sim,data/train/normal/Normal(64).jpg
assets/ecg/treino/normal/Normal(65).jpg,normal,treino,227,227,RGB,3,JPEG,42348,sim,data/train/normal/Normal(65).jpg
assets/ecg/treino/normal/Normal(66).jpg,normal,treino,227,227,RGB,3,JPEG,41096,sim,data/train/normal/Normal(66).jpg
assets/ecg/treino/normal/Normal(67).jpg,normal,treino,227,227,RGB,3,JPEG,42316,sim,data/train/normal/Normal(67).jpg
assets/ecg/treino/normal/Normal(68).jpg,normal,treino,227,227,RGB,3,JPEG,40312,sim,data/train/normal/Normal(68).jpg
assets/ecg/treino/normal/Normal(69).jpg,normal,treino,227,227,RGB,3,JPEG,40915,sim,data/train/normal/Normal(69).jpg
assets/ecg/treino/normal/Normal(7).jpg,normal,treino,227,227,RGB,3,JPEG,40950,sim,data/train/normal/Normal(7).jpg
assets/ecg/treino/normal/Normal(70).jpg,normal,treino,227,227,RGB,3,JPEG,42082,sim,data/train/normal/Normal(70).jpg
assets/ecg/treino/normal/Normal(71).jpg,normal,treino,227,227,RGB,3,JPEG,42505,sim,data/train/normal/Normal(71).jpg
assets/ecg/treino/normal/Normal(72).jpg,normal,treino,227,227,RGB,3,JPEG,41629,sim,data/train/normal/Normal(72).jpg
assets/ecg/treino/normal/Normal(73).jpg,normal,treino,227,227,RGB,3,JPEG,41011,sim,data/train/normal/Normal(73).jpg
assets/ecg/treino/normal/Normal(74).jpg,normal,treino,227,227,RGB,3,JPEG,43083,sim,data/train/normal/Normal(74).jpg
assets/ecg/treino/normal/Normal(75).jpg,normal,treino,227,227,RGB,3,JPEG,40684,sim,data/train/normal/Normal(75).jpg
assets/ecg/treino/normal/Normal(76).jpg,normal,treino,227,227,RGB,3,JPEG,41818,sim,data/train/normal/Normal(76).jpg
assets/ecg/treino/normal/Normal(77).jpg,normal,treino,227,227,RGB,3,JPEG,40459,sim,data/train/normal/Normal(77).jpg
assets/ecg/treino/normal/Normal(78).jpg,normal,treino,227,227,RGB,3,JPEG,43742,sim,data/train/normal/Normal(78).jpg
assets/ecg/treino/normal/Normal(79).jpg,normal,treino,227,227,RGB,3,JPEG,41478,sim,data/train/normal/Normal(79).jpg
assets/ecg/treino/normal/Normal(8).jpg,normal,treino,227,227,RGB,3,JPEG,40206,sim,data/train/normal/Normal(8).jpg
assets/ecg/treino/normal/Normal(80).jpg,normal,treino,227,227,RGB,3,JPEG,40983,sim,data/train/normal/Normal(80).jpg
assets/ecg/treino/normal/Normal(81).jpg,normal,treino,227,227,RGB,3,JPEG,40977,sim,data/train/normal/Normal(81).jpg
assets/ecg/treino/normal/Normal(82).jpg,normal,treino,227,227,RGB,3,JPEG,40827,sim,data/train/normal/Normal(82).jpg
assets/ecg/treino/normal/Normal(83).jpg,normal,treino,227,227,RGB,3,JPEG,42186,sim,data/train/normal/Normal(83).jpg
assets/ecg/treino/normal/Normal(84).jpg,normal,treino,227,227,RGB,3,JPEG,42209,sim,data/train/normal/Normal(84).jpg
assets/ecg/treino/normal/Normal(85).jpg,normal,treino,227,227,RGB,3,JPEG,42246,sim,data/train/normal/Normal(85).jpg
assets/ecg/treino/normal/Normal(86).jpg,normal,treino,227,227,RGB,3,JPEG,41108,sim,data/train/normal/Normal(86).jpg
assets/ecg/treino/normal/Normal(87).jpg,normal,treino,227,227,RGB,3,JPEG,42089,sim,data/train/normal/Normal(87).jpg
assets/ecg/treino/normal/Normal(88).jpg,normal,treino,227,227,RGB,3,JPEG,42351,sim,data/train/normal/Normal(88).jpg
assets/ecg/treino/normal/Normal(89).jpg,normal,treino,227,227,RGB,3,JPEG,41108,sim,data/train/normal/Normal(89).jpg
assets/ecg/treino/normal/Normal(9).jpg,normal,treino,227,227,RGB,3,JPEG,40352,sim,data/train/normal/Normal(9).jpg
assets/ecg/treino/normal/Normal(90).jpg,normal,treino,227,227,RGB,3,JPEG,42804,sim,data/train/normal/Normal(90).jpg
assets/ecg/treino/normal/Normal(91).jpg,normal,treino,227,227,RGB,3,JPEG,42989,sim,data/train/normal/Normal(91).jpg
assets/ecg/treino/normal/Normal(92).jpg,normal,treino,227,227,RGB,3,JPEG,41541,sim,data/train/normal/Normal(92).jpg
assets/ecg/treino/normal/Normal(93).jpg,normal,treino,227,227,RGB,3,JPEG,41704,sim,data/train/normal/Normal(93).jpg
assets/ecg/treino/normal/Normal(94).jpg,normal,treino,227,227,RGB,3,JPEG,42317,sim,data/train/normal/Normal(94).jpg
assets/ecg/treino/normal/Normal(95).jpg,normal,treino,227,227,RGB,3,JPEG,41944,sim,data/train/normal/Normal(95).jpg
assets/ecg/treino/normal/Normal(96).jpg,normal,treino,227,227,RGB,3,JPEG,41893,sim,data/train/normal/Normal(96).jpg
assets/ecg/treino/normal/Normal(97).jpg,normal,treino,227,227,RGB,3,JPEG,41776,sim,data/train/normal/Normal(97).jpg
assets/ecg/treino/normal/Normal(98).jpg,normal,treino,227,227,RGB,3,JPEG,41761,sim,data/train/normal/Normal(98).jpg
assets/ecg/treino/normal/Normal(99).jpg,normal,treino,227,227,RGB,3,JPEG,42076,sim,data/train/normal/Normal(99).jpg
